wikidata_id,name,category,coordinates,image_url,country,wikipedia_url
Q121760,Maun Airport,airports,Point(23.431111111 -19.9725),http://commons.wikimedia.org/wiki/Special:FilePath/Maun%20Airport.jpg,Botswana,https://en.wikipedia.org/wiki/Maun_Airport
Q123222,Marsa Alam International Airport,airports,Point(34.583611 25.556944),http://commons.wikimedia.org/wiki/Special:FilePath/MarsaAlamInternationalAirport.jpg,Egypt,https://en.wikipedia.org/wiki/Marsa_Alam_International_Airport
Q127530,Miami International Airport,airports,Point(-80.290555555 25.793333333),http://commons.wikimedia.org/wiki/Special:FilePath/1%20-%20A%C3%A9roport%20de%20Miami%20-%20Ao%C3%BBt%202008.jpg,United States,https://en.wikipedia.org/wiki/Miami_International_Airport
Q127671,Arturo Merino Benítez International Airport,airports,Point(-70.785555555 -33.392777777),http://commons.wikimedia.org/wiki/Special:FilePath/Terminal%20Aeropuerto%20Pudahuel.jpg,Chile,https://en.wikipedia.org/wiki/Arturo_Merino_Ben%C3%ADtez_International_Airport
Q127721,Carriel Sur International Airport,airports,Point(-73.063055555 -36.7725),http://commons.wikimedia.org/wiki/Special:FilePath/Lan%20737en%20CCP.jpg,Chile,https://en.wikipedia.org/wiki/Carriel_Sur_International_Airport
Q127951,Sofia Airport,airports,Point(23.408333333 42.695),http://commons.wikimedia.org/wiki/Special:FilePath/SA-06-NOvember-2015.jpg,Bulgaria,https://en.wikipedia.org/wiki/Sofia_Airport
Q127955,Belgrade Nikola Tesla Airport,airports,Point(20.306944444 44.819444444),http://commons.wikimedia.org/wiki/Special:FilePath/Belgrade%20Nikola%20Tesla%20Airport%204.jpg,Serbia,https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport
Q128016,Zagreb Airport,airports,Point(16.068888888 45.743055555),http://commons.wikimedia.org/wiki/Special:FilePath/Zagreb%20Airpoirt%20tower.jpg,Croatia,https://en.wikipedia.org/wiki/Zagreb_Airport
Q130193,Victoria International Airport,airports,Point(-123.426 48.6472),http://commons.wikimedia.org/wiki/Special:FilePath/YYJ-Terminal.jpg,Canada,https://en.wikipedia.org/wiki/Victoria_International_Airport
Q130270,Cuneo International Airport,airports,Point(7.62182 44.54595),http://commons.wikimedia.org/wiki/Special:FilePath/Aeroporto%20cuneo%20levaldigi%20terminal.jpg,Italy,https://en.wikipedia.org/wiki/Cuneo_International_Airport
Q130864,New York Stewart International Airport,airports,Point(-74.104722222 41.504166666),http://commons.wikimedia.org/wiki/Special:FilePath/Port%20Authority%20Stewart%20Airport%20sign.jpg,United States,https://en.wikipedia.org/wiki/Stewart_International_Airport
Q139921,Keflavík Airport,airports,Point(-22.605555555 63.985),http://commons.wikimedia.org/wiki/Special:FilePath/SSJ100%20Keflavik%20runways%20%285160518757%29.jpg,Iceland,https://en.wikipedia.org/wiki/Keflav%C3%ADk_International_Airport
Q141677,Xi'an Xianyang International Airport,airports,Point(108.751388888 34.446944444),http://commons.wikimedia.org/wiki/Special:FilePath/Airport%2C%20Terminal%20JP7562176.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Xi%27an_Xianyang_International_Airport
Q141677,Xi'an Xianyang International Airport,airports,Point(108.751388888 34.446944444),http://commons.wikimedia.org/wiki/Special:FilePath/TayAnAirport1.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Xi%27an_Xianyang_International_Airport
Q141677,Xi'an Xianyang International Airport,airports,Point(108.751388888 34.446944444),http://commons.wikimedia.org/wiki/Special:FilePath/XiAn%20International%20Airport.JPG,People's Republic of China,https://en.wikipedia.org/wiki/Xi%27an_Xianyang_International_Airport
Q141677,Xi'an Xianyang International Airport,airports,Point(108.751388888 34.446944444),http://commons.wikimedia.org/wiki/Special:FilePath/Xian%20Xianyang%20Airport%209547.JPG,People's Republic of China,https://en.wikipedia.org/wiki/Xi%27an_Xianyang_International_Airport
Q151121,Cincinnati/Northern Kentucky International Airport,airports,Point(-84.667777777 39.048888888),http://commons.wikimedia.org/wiki/Special:FilePath/Ariel%20View%20of%20CVG%20from%20East.jpg,United States,https://en.wikipedia.org/wiki/Cincinnati/Northern_Kentucky_International_Airport
Q153592,King Abdulaziz International Airport,airports,Point(39.173027777 21.661694444),http://commons.wikimedia.org/wiki/Special:FilePath/King%20Abdul%20Aziz%20International%20Airport-%20South%20Terminal%20and%20Terminal%201%20%282020-02-16%29.jpeg,Saudi Arabia,https://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport
Q156971,EuroAirport Basel-Mulhouse-Freiburg,airports,Point(7.5316 47.599696),http://commons.wikimedia.org/wiki/Special:FilePath/Euroairport%20from%20the%20air%20%287262130986%29.jpg,France,https://en.wikipedia.org/wiki/EuroAirport_Basel_Mulhouse_Freiburg
Q156971,EuroAirport Basel-Mulhouse-Freiburg,airports,Point(7.5316 47.599696),http://commons.wikimedia.org/wiki/Special:FilePath/Euroairport%20from%20the%20air%20%287262130986%29.jpg,Germany,https://en.wikipedia.org/wiki/EuroAirport_Basel_Mulhouse_Freiburg
Q160094,Phu Bai International Airport,airports,Point(107.702777777 16.401666666),http://commons.wikimedia.org/wiki/Special:FilePath/Phu%20Bai%20Airport%20%282006%29.jpg,Vietnam,https://en.wikipedia.org/wiki/Phu_Bai_International_Airport
Q162139,Osmani International Airport,airports,Point(91.866944444 24.963333333),http://commons.wikimedia.org/wiki/Special:FilePath/Osmani%20International%20Airport.jpg,Bangladesh,https://en.wikipedia.org/wiki/Osmani_International_Airport
Q166276,Madrid-Barajas Airport,airports,Point(-3.560833333 40.472222222),http://commons.wikimedia.org/wiki/Special:FilePath/Barajas%20overview1.jpg,Spain,https://en.wikipedia.org/wiki/Madrid%E2%80%93Barajas_Airport
Q166512,Chuuk International Airport,airports,Point(151.843055555 7.461944444),http://commons.wikimedia.org/wiki/Special:FilePath/Chuuk%20International%20Airport%2C%20Weno.jpg,Federated States of Micronesia,https://en.wikipedia.org/wiki/Chuuk_International_Airport
Q166512,Chuuk International Airport,airports,Point(151.843055555 7.461944444),http://commons.wikimedia.org/wiki/Special:FilePath/ChuukAirport.jpg,Federated States of Micronesia,https://en.wikipedia.org/wiki/Chuuk_International_Airport
Q170343,Can Tho International Airport,airports,Point(105.711944444 10.085277777),http://commons.wikimedia.org/wiki/Special:FilePath/Nha%20Ga%20HK%20CHKQT%20Can%20Tho%202.jpg,Vietnam,https://en.wikipedia.org/wiki/Can_Tho_International_Airport
Q174140,Sangster International Airport,airports,Point(-77.913333 18.503611),http://commons.wikimedia.org/wiki/Special:FilePath/Sangster%20Airport.jpg,Jamaica,https://en.wikipedia.org/wiki/Sangster_International_Airport
Q174233,Nursultan Nazarbayev International Airport,airports,Point(71.466944444 51.022222222),http://commons.wikimedia.org/wiki/Special:FilePath/Astana%20International%20Airport%2003.jpg,Kazakhstan,https://en.wikipedia.org/wiki/Nursultan_Nazarbayev_International_Airport
Q175028,Syracuse Hancock International Airport,airports,Point(-76.106388888 43.111111111),http://commons.wikimedia.org/wiki/Special:FilePath/SYR%20Airport%20Diagram.gif,United States,https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport
Q177216,Xiamen Gaoqi International Airport,airports,Point(118.127777777 24.544166666),http://commons.wikimedia.org/wiki/Special:FilePath/Xiamen%20Gaoqi%20Intl%20Airport.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport
Q177689,Accra International Airport,airports,Point(-0.167388888 5.604666666),http://commons.wikimedia.org/wiki/Special:FilePath/Kotoka%20International%20Airport%2C%20Accra%2C%20Ghana.JPG,Ghana,https://en.wikipedia.org/wiki/Accra_International_Airport
Q177689,Accra International Airport,airports,Point(-0.16679 5.60519),http://commons.wikimedia.org/wiki/Special:FilePath/Kotoka%20International%20Airport%2C%20Accra%2C%20Ghana.JPG,Ghana,https://en.wikipedia.org/wiki/Accra_International_Airport
Q177844,Minangkabau International Airport,airports,Point(100.280555555 -0.786666666),http://commons.wikimedia.org/wiki/Special:FilePath/Minangkabau%20Airport.JPG,Indonesia,https://en.wikipedia.org/wiki/Minangkabau_International_Airport
Q178021,Dublin Airport,airports,Point(-6.27 53.421388888),http://commons.wikimedia.org/wiki/Special:FilePath/Departure%20from%20Dublin%20Airport%20onboard%20Aer%20Lingus%20A320.jpg,Ireland,https://en.wikipedia.org/wiki/Dublin_Airport
Q178162,Graz Airport,airports,Point(15.439166666 46.993055555),http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20the%20Graz%20airport.jpg,Austria,https://en.wikipedia.org/wiki/Graz_Airport
Q180464,Afonso Pena International Airport,airports,Point(-49.176111111 -25.531666666),http://commons.wikimedia.org/wiki/Special:FilePath/Afonsopenaairport.jpg,Brazil,https://en.wikipedia.org/wiki/Afonso_Pena_International_Airport
Q181479,Ben Gurion Airport,airports,Point(34.882777777 32.009444444),http://commons.wikimedia.org/wiki/Special:FilePath/Ben-gurion-airport-terminal--september-2012.jpg,Israel,https://en.wikipedia.org/wiki/Ben_Gurion_Airport
Q183494,Johan Adolf Pengel International Airport,airports,Point(-55.187783333 5.452830555),http://commons.wikimedia.org/wiki/Special:FilePath/JAP%20Airport%2C%202022%20-%201.jpg,Suriname,https://en.wikipedia.org/wiki/Johan_Adolf_Pengel_International_Airport
Q186614,Domodedovo International Airport,airports,Point(37.906111111 55.408611111),http://commons.wikimedia.org/wiki/Special:FilePath/Domodedovo%20Airport.jpg,Russia,https://en.wikipedia.org/wiki/Moscow_Domodedovo_Airport
Q192733,Sheremetyevo International Airport,airports,Point(37.414722222 55.972777777),http://commons.wikimedia.org/wiki/Special:FilePath/SVO%20aerial%20view%202024.jpg,Russia,https://en.wikipedia.org/wiki/Sheremetyevo_International_Airport
Q193439,Dubai International Airport,airports,Point(55.364444444 25.252777777),http://commons.wikimedia.org/wiki/Special:FilePath/Dubai%20Airport.jpg,United Arab Emirates,https://en.wikipedia.org/wiki/Dubai_International_Airport
Q193682,Kansai International Airport,airports,Point(135.230277777 34.430555555),http://commons.wikimedia.org/wiki/Special:FilePath/%E9%96%A2%E8%A5%BF%E5%9B%BD%E9%9A%9B%E7%A9%BA%E6%B8%AF%E5%85%A8%E4%BD%93%E5%86%99%E7%9C%9F20220811.jpg,Japan,https://en.wikipedia.org/wiki/Kansai_International_Airport
Q194316,Suvarnabhumi Airport,airports,Point(100.747222 13.681111),http://commons.wikimedia.org/wiki/Special:FilePath/Bangkok%20-%20Suvarnabhumi%20International%20%28BKK%20-%20VTBS%29%20AN1822384.jpg,Thailand,https://en.wikipedia.org/wiki/Suvarnabhumi_Airport
Q197933,Faleolo International Airport,airports,Point(-172.008333333 -13.829722222),http://commons.wikimedia.org/wiki/Special:FilePath/Faleolo%20International%20Airport.jpg,Samoa,https://en.wikipedia.org/wiki/Faleolo_International_Airport
Q201374,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,airports,Point(-64.20833333 -31.31),http://commons.wikimedia.org/wiki/Special:FilePath/Aeropuerto%20C%C3%B3rdoba%20COR%201%20-%20Entrada.jpg,Argentina,https://en.wikipedia.org/wiki/Ingeniero_Aeron%C3%A1utico_Ambrosio_L.V._Taravella_International_Airport
Q201785,El Dorado International Airport,airports,Point(-74.146944444 4.701388888),http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20a%C3%A9rea%20Aeropuerto%20Internacional%20Eldorado%20Bogot%C3%A1%20%28SKBO-BOG%29%20%288204598528%29.jpg,Colombia,https://en.wikipedia.org/wiki/El_Dorado_International_Airport
Q204853,Tokyo International Airport,airports,Point(139.781111111 35.553333333),http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo-International-Airport%20Satellite.jpg,Japan,https://en.wikipedia.org/wiki/Haneda_Airport
Q206277,Copenhagen Airport,airports,Point(12.656111111 55.618055555),http://commons.wikimedia.org/wiki/Special:FilePath/Copenhagen%20airport%20from%20air.jpg,Denmark,https://en.wikipedia.org/wiki/Copenhagen_Airport
Q206349,Jomo Kenyatta International Airport,airports,Point(36.9275 -1.319167),http://commons.wikimedia.org/wiki/Special:FilePath/Jomo%20Kenyatta%20International%20Airport%20%28JKIA%29.jpg,Kenya,https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport
Q210559,Oslo Airport,airports,Point(11.083888888 60.202777777),http://commons.wikimedia.org/wiki/Special:FilePath/Oslo%20Airport%20terminal%20night%20view.jpg,Norway,"https://en.wikipedia.org/wiki/Oslo_Airport,_Gardermoen"
Q211734,"Athens International Airport ""Eleftherios Venizelos""",airports,Point(23.944444444 37.936388888),http://commons.wikimedia.org/wiki/Special:FilePath/Athens%20International%20Airport%20Eleftherios%20Venizelos%20%CE%94%CE%B9%CE%B5%CE%B8%CE%BD%CE%AE%CF%82%20%CE%91%CE%B5%CF%81%CE%BF%CE%BB%CE%B9%CE%BC%CE%AD%CE%BD%CE%B1%CF%82%20%CE%91%CE%B8%CE%B7%CE%BD%CF%8E%CE%BD%20%CE%95%CE%BB%CE%B5%CF%85%CE%B8%CE%AD%CF%81%CE%B9%CE%BF%CF%82%20%CE%92%CE%B5%CE%BD%CE%B9%CE%B6%CE%AD%CE%BB%CE%BF%CF%82%202019-12-01%20h.jpg,Greece,https://en.wikipedia.org/wiki/Athens_International_Airport
Q213717,O'Hare International Airport,airports,Point(-87.904722222 41.978611111),http://commons.wikimedia.org/wiki/Special:FilePath/O%27Hare%20International%20Airport%20%28USGS%29.png,United States,https://en.wikipedia.org/wiki/O%27Hare_International_Airport
Q214861,Hartsfield–Jackson Atlanta International Airport,airports,Point(-84.428055555 33.636666666),http://commons.wikimedia.org/wiki/Special:FilePath/Atlanta%20Hartsfield-Jackson.jpg,United States,https://en.wikipedia.org/wiki/Hartsfield%E2%80%93Jackson_Atlanta_International_Airport
Q215327,Helsinki Airport,airports,Point(24.963333333 60.317222222),http://commons.wikimedia.org/wiki/Special:FilePath/Helsinki%20Airport%20%2817087444118%29.jpg,Finland,https://en.wikipedia.org/wiki/Helsinki_Airport
Q217226,Tirana International Airport Nënë Tereza,airports,Point(19.720555555 41.414722222),http://commons.wikimedia.org/wiki/Special:FilePath/Rinas.JPG,Albania,https://en.wikipedia.org/wiki/Tirana_International_Airport_N%C3%ABn%C3%AB_Tereza
Q223416,Orly Airport,airports,Point(2.379444 48.723333),http://commons.wikimedia.org/wiki/Special:FilePath/OrlyVal%20Orly.JPG,France,https://en.wikipedia.org/wiki/Orly_Airport
Q223499,Stockholm Arlanda Airport,airports,Point(17.918611111 59.651944444),http://commons.wikimedia.org/wiki/Special:FilePath/Arlanda%201%20Publish.jpg,Sweden,https://en.wikipedia.org/wiki/Stockholm_Arlanda_Airport
Q240694,Phuket International Airport,airports,Point(98.316944 8.113333),http://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%A0%E0%B8%B9%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%20%E0%B8%AD.%E0%B8%96%E0%B8%A5%E0%B8%B2%E0%B8%87%20%E0%B8%88.%E0%B8%A0%E0%B8%B9%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%20Phuket%20International%20Airport%20%287%29.jpg,Thailand,https://en.wikipedia.org/wiki/Phuket_International_Airport
Q240706,Kemerovo International Airport,airports,Point(86.11 55.271666666),http://commons.wikimedia.org/wiki/Special:FilePath/Kemerovo%20airport%20.jpg,Russia,https://en.wikipedia.org/wiki/Alexei_Leonov_Kemerovo_International_Airport
Q242066,Toronto Pearson International Airport,airports,Point(-79.6306 43.6767),http://commons.wikimedia.org/wiki/Special:FilePath/YYZ%20Aerial%202.jpg,Canada,https://en.wikipedia.org/wiki/Toronto_Pearson_International_Airport
Q251538,Salzburg Airport,airports,Point(13.003333333 47.794444444),http://commons.wikimedia.org/wiki/Special:FilePath/Salzburg%20Airport%20from%20the%20air.jpg,Austria,https://en.wikipedia.org/wiki/Salzburg_Airport
Q255039,Pécs-Pogány International Airport,airports,Point(18.240983333 45.990927777),http://commons.wikimedia.org/wiki/Special:FilePath/Pogany%20airport.jpg,Hungary,https://en.wikipedia.org/wiki/P%C3%A9cs-Pog%C3%A1ny_International_Airport
Q255637,Wilkes-Barre/Scranton International Airport,airports,Point(-75.723333333 41.338333333),http://commons.wikimedia.org/wiki/Special:FilePath/KAVP%20Terminals.jpg,United States,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport
Q257631,Henri Coandă International Airport,airports,Point(26.0822236 44.5707306),http://commons.wikimedia.org/wiki/Special:FilePath/HC%20arrivals.jpg,Romania,https://en.wikipedia.org/wiki/Bucharest_Henri_Coand%C4%83_International_Airport
Q257631,Henri Coandă International Airport,airports,Point(26.0822236 44.5707306),http://commons.wikimedia.org/wiki/Special:FilePath/Henri-Coanda-airport-Flight%20Bucharest%20-Frankfurt-april-2013%20%28cropped%29.jpg,Romania,https://en.wikipedia.org/wiki/Bucharest_Henri_Coand%C4%83_International_Airport
Q263652,Sultan Aji Muhammad Sulaiman Sepinggan Airport,airports,Point(116.894444444 -1.268333333),http://commons.wikimedia.org/wiki/Special:FilePath/Sepinggan%20Airport%20logo.png,Indonesia,https://en.wikipedia.org/wiki/Sultan_Aji_Muhammad_Sulaiman_Sepinggan_Airport
Q269294,Saint Helena Airport,airports,Point(-5.645916666 -15.959055555),http://commons.wikimedia.org/wiki/Special:FilePath/First%20Comair%20Boeing%20737-800%20flight%20to%20Saint%20Helena%20Airport%20%28191%29.jpg,United Kingdom,https://en.wikipedia.org/wiki/Saint_Helena_Airport
Q269588,Edmonton International Airport,airports,Point(-113.579444444 53.31),http://commons.wikimedia.org/wiki/Special:FilePath/Airport%20expansion.jpg,Canada,https://en.wikipedia.org/wiki/Edmonton_International_Airport
Q269588,Edmonton International Airport,airports,Point(-113.579444444 53.31),http://commons.wikimedia.org/wiki/Special:FilePath/Check%20in%20area%20of%20NT.jpg,Canada,https://en.wikipedia.org/wiki/Edmonton_International_Airport
Q269588,Edmonton International Airport,airports,Point(-113.579444444 53.31),http://commons.wikimedia.org/wiki/Special:FilePath/Edmonton%20International%20Airport.jpg,Canada,https://en.wikipedia.org/wiki/Edmonton_International_Airport
Q269588,Edmonton International Airport,airports,Point(-113.579444444 53.31),http://commons.wikimedia.org/wiki/Special:FilePath/WestJetYEG.jpg,Canada,https://en.wikipedia.org/wiki/Edmonton_International_Airport
