wikidata_id,name,category,image_url,country,wikipedia_url,latitude,longitude,description
Q808968,Barron Gorge National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Barron%20Falls%20Kuranda.JPG,Australia,https://en.wikipedia.org/wiki/Barron_Gorge_National_Park,-16.8428,145.652,national park in Australia
Q812025,Baw Baw National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Baw-baw-view-gippsland.jpg,Australia,https://en.wikipedia.org/wiki/Baw_Baw_National_Park,-37.7639,146.223,"national park in Victoria, Australia"
Q814030,Greater Beedelup National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Beedelupfalls.jpg,Australia,https://en.wikipedia.org/wiki/Greater_Beedelup_National_Park,-34.4183,115.878,national park in Australia
Q816402,Ben Lomond National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Ben%20Lomond%20snow%20fields.JPG,Australia,https://en.wikipedia.org/wiki/Ben_Lomond_National_Park,-41.55,147.666667,national park in Australia
Q816681,Benarkin National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Black-breasted%20Button-quail%20male%20inskip.JPG,Australia,,-26.760561111,152.170561111,national park in Australia
Q827519,Hartz Mountains National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Ladies%20Tarn%20Hartz%20NP.jpg,Australia,https://en.wikipedia.org/wiki/Hartz_Mountains_National_Park,-43.2297,146.756,"national park in Tasmania, Australia"
Q827526,Mole Creek Karst National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Marakoopa%20Cave-Tasmania-Australia01.JPG,Australia,https://en.wikipedia.org/wiki/Mole_Creek_Karst_National_Park,-41.6006,146.289,"national park in Tasmania, Australia"
Q830099,South Bruny National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Friars.jpg,Australia,https://en.wikipedia.org/wiki/South_Bruny_National_Park,-43.35,147.371111,"national park in Tasmania, Australia"
Q833116,Undara Volcanic National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Undara%20Lava%20Tubes.JPG,Australia,https://en.wikipedia.org/wiki/Undara_Volcanic_National_Park,-18.2011,144.596,national park in Australia
Q847071,Warrumbungle National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Warrumbungle%20breadknife.jpg,Australia,https://en.wikipedia.org/wiki/Warrumbungle_National_Park,-31.292222222,149.008055555,"National Park in New South Wales, Australia"
Q855311,Biamanga National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Mumbulla%20Mountain%20from%20Princes%20Highway.JPG,Australia,https://en.wikipedia.org/wiki/Biamanga_National_Park,-36.451111111,149.941944444,"National Park in New South Wales, Australia"
Q863555,Bindarri National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Bindarri%20NP%20%282911074409%29.jpg,Australia,https://en.wikipedia.org/wiki/Bindarri_National_Park,-30.295,152.933,"National Park in New South Wales, Australia"
Q863775,Bingera National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Noisyfriarbird.jpg,Australia,,-25.0277748,152.3157947,national park in Australia
Q865438,Biriwal Bulga National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Ellenborough.JPG,Australia,https://en.wikipedia.org/wiki/Biriwal_Bulga_National_Park,-31.507222222,152.306388888,"National Park in New South Wales, Australia"
Q880717,Blackbraes National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Emu%20Swamp%2C%20Blackbraes%20National%20Park%2C%20North%20Queensland%2C%202022.jpg,Australia,https://en.wikipedia.org/wiki/Blackbraes_National_Park,-19.478888888,144.181388888,national park in Australia
Q880783,Blackdown Tableland National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Blackdown%20Tableland%20National%20Park%20View%201.jpg,Australia,https://en.wikipedia.org/wiki/Blackdown_Tableland_National_Park,-23.7236,149.06,national park in Australia
Q885558,Blue Mountains National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Rainforest%2CbluemountainsNSW.jpg,Australia,https://en.wikipedia.org/wiki/Blue_Mountains_National_Park,-33.797222222,150.4452778,"National Park in New South Wales, Australia"
Q892405,Bongil Bongil National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Bongil%20Bongil%20National%20Park.jpg,Australia,https://en.wikipedia.org/wiki/Bongil_Bongil_National_Park,-30.398611111,153.034722222,"National Park in New South Wales, Australia"
Q893073,Boonoo Boonoo National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Morgan%27s%20Gully%201.jpg,Australia,https://en.wikipedia.org/wiki/Boonoo_Boonoo_National_Park,-28.8175,152.178333333,"National Park in New South Wales, Australia"
Q893086,Boorabbin National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Boorabbin%20NP%20VIII-2009.jpg,Australia,https://en.wikipedia.org/wiki/Boorabbin_National_Park,-31.2383,120.169,national park in Western Australia
Q893407,Border Ranges National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/BrindleCreek.jpg,Australia,https://en.wikipedia.org/wiki/Border_Ranges_National_Park,-28.359722222,152.986111111,"National Park in New South Wales, Australia"
Q894672,Kamay Botany Bay National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Kurnell.JPG,Australia,https://en.wikipedia.org/wiki/Kamay_Botany_Bay_National_Park,-34.020555555,151.224722222,"National Park in New South Wales, Australia"
Q68472,Great Otway National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20elizabeth.jpg,Australia,https://en.wikipedia.org/wiki/Great_Otway_National_Park,-38.7733,143.557,national park in Australia
Q80343,West Cape Howe National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/2002%20-%20View%20across%20Shelley%20Beach%20to%20West%20Cape%20Howe%2C%20WA%20-%20panoramio.jpg,Australia,https://en.wikipedia.org/wiki/West_Cape_Howe_National_Park,-35.1061,117.593,national park in Western Australia
Q113523,Royal National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/WattamollaLiss.jpg,Australia,https://en.wikipedia.org/wiki/Royal_National_Park,-34.131666666,151.0511111,"National Park in New South Wales, Australia"
Q115591,Stirling Range National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Stirling%20range%20np%2004%20gnangarra.jpg,Australia,https://en.wikipedia.org/wiki/Stirling_Range_National_Park,-34.397718,118.047177,national park in Western Australia
Q119528,Jardine River National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Fruit%20Bat%20Falls%20-%20Jardine%20River%20National%20Park.jpg,Australia,https://en.wikipedia.org/wiki/Apudthama_National_Park,-10.9211,142.627,national park of Australia
Q120765,Hinchinbrook Island National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Hinchinbrook-island-from-mainland-queensland-australia.jpg,Australia,https://en.wikipedia.org/wiki/Hinchinbrook_Island_National_Park,-18.3819,146.247,national park in Australia
Q123161,Woomargama National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Waterfall%2C%20Woomargama%20National%20Park.jpg,Australia,https://en.wikipedia.org/wiki/Woomargama_National_Park,-35.8714,147.485,"National Park in New South Wales, Australia"
Q133502,Warren National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Old%20growth%20karri%20forest%2C%20Warren%20National%20Park%2C%20southwest%20Western%20Australia.jpg,Australia,https://en.wikipedia.org/wiki/Warren_National_Park,-34.5006,115.956,national park in Western Australia
Q137917,Magnetic Island National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Magnetic%20Island%20Horseshoe%20Bay%201.jpg,Australia,https://en.wikipedia.org/wiki/Magnetic_Island_National_Park,-19.135833333,146.842222222,national park in Australia
Q155266,Cunnawarra National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Cunnawarra%20NP.JPG,Australia,https://en.wikipedia.org/wiki/Cunnawarra_National_Park,-30.624722222,152.217222222,"National Park in New South Wales, Australia"
Q165026,Girraween National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Vistagirrahween%20email.jpg,Australia,https://en.wikipedia.org/wiki/Girraween_National_Park,-28.7742,151.912,national park in Australia
Q168421,Minerva Hills National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Minerva%20Hills%20Natl%20Park%20Qld%20Australia.jpg,Australia,https://en.wikipedia.org/wiki/Minerva_Hills_National_Park,-24.080555555,148.064166666,national park in Australia
Q168618,Molle Islands National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/On%20South%20Molle%20Island%20looking%20at%20North%20Molle%20and%20Daydream%20Islands.JPG,Australia,https://en.wikipedia.org/wiki/Molle_Islands_National_Park,-20.376666666,148.8575,national park in Australia
Q174656,Millstream Chichester National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Millstream-Chichester%20National%20Park%20DSC04092.JPG,Australia,https://en.wikipedia.org/wiki/Millstream_Chichester_National_Park,-21.2733,117.107,national park in the Pilbara region of Western Australia
Q174918,Errinundra National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Errinundra%20National%20Park%202010.jpg,Australia,https://en.wikipedia.org/wiki/Errinundra_National_Park,-37.2858,148.895,national park in Australia
Q176872,Barmah National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Barmah%20Lakes%2C%20Barmah%20National%20Park.jpg,Australia,https://en.wikipedia.org/wiki/Barmah_National_Park,-35.866666666,145.118055555,"national park in Victoria, Australia"
Q181556,Brockman National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Brockman%20National%20Park%20%28mapillary%20759584592136590%20cropped%29.jpg,Australia,https://en.wikipedia.org/wiki/Brockman_National_Park,-34.5144,115.996,national park in Western Australia
Q181891,Nullarbor National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Nullabor%20plain%20from%20the%20indian%20pacific.jpg,Australia,https://en.wikipedia.org/wiki/Nullarbor_National_Park,-31.4562,129.89905,national park in South Australia
Q198185,Moorrinya National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Squatter%20Pigeons%20Cement%20Mills.JPG,Australia,https://en.wikipedia.org/wiki/Moorrinya_National_Park,-21.3942,144.941,national park in Australia
Q203368,Boodjamulla (Lawn Hill) National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Lawn%20Hill%20Gorge.JPG,Australia,https://en.wikipedia.org/wiki/Boodjamulla_National_Park,-18.7014,138.488,"national park in Queensland, Australia"
Q211816,Pioneer Peaks National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20blackwood%20queensland01.jpg,Australia,https://en.wikipedia.org/wiki/Pioneer_Peaks_National_Park,-20.983888888,148.923888888,national park in Australia
Q212134,Staaten River National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Golden-shouldered%20Parrot%20%28Psephotus%20chrysopterygius%29-6.jpg,Australia,https://en.wikipedia.org/wiki/Staaten_River_National_Park,-16.2553,142.679,national park in Australia
Q248825,Peak Charles National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Peak%20Charles%2010%20Peak%20Charles%20NP%20V-2013.jpeg,Australia,https://en.wikipedia.org/wiki/Peak_Charles_National_Park,-32.9097,121.107,national park in Western Australia
Q254556,Conondale National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Conondale%20National%20Park%2C%20Queensland%2C%202023%2C%2012.jpg,Australia,https://en.wikipedia.org/wiki/Conondale_National_Park,-26.663055555,152.645555555,national park in Australia
Q256022,Wyperfeld National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Snowdrift.jpg,Australia,https://en.wikipedia.org/wiki/Wyperfeld_National_Park,-35.3892,141.877,"national park in Victoria, Australia"
Q491972,Mount William National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Stumpys%20Bay%20Beach%2C%20Tasmania.jpg,Australia,https://en.wikipedia.org/wiki/Mount_William_National_Park,-40.9375,148.253333,national park in Australia
Q499550,Smith Islands National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/HumpbackWhaleBreaching.jpg,Australia,https://en.wikipedia.org/wiki/Smith_Islands_National_Park,-20.589166666,149.110555555,national park in Australia
Q524956,Dorrigo National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Rainforest%20trail.jpg,Australia,https://en.wikipedia.org/wiki/Dorrigo_National_Park,-30.381666666,152.7511111,"National Park in New South Wales, Australia"
Q539925,Murray Valley National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/BullanginyaLagoon.JPG,Australia,https://en.wikipedia.org/wiki/Murray_Valley_National_Park,-35.7933,145.027,"National Park in New South Wales, Australia"
Q541149,Hat Head National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Pandanus%20tectorius%20at%20Hat%20Head%20National%20Park%20NSW.jpg,Australia,https://en.wikipedia.org/wiki/Hat_Head_National_Park,-31.065,153.0177778,"National Park in New South Wales, Australia"
Q568121,Lake Eildon National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Eildon%20MP1.jpg,Australia,https://en.wikipedia.org/wiki/Lake_Eildon_National_Park,-37.151530555,145.830138888,national park in Australia
Q570270,Lake Gairdner National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Gairdner.jpg,Australia,https://en.wikipedia.org/wiki/Lake_Gairdner_National_Park,-31.6972,135.854,national park in South Australia
Q572064,Wadbilliga National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Wadbilliga%20rocky%20scenery.JPG,Australia,https://en.wikipedia.org/wiki/Wadbilliga_National_Park,-36.466666666,149.583333333,"National Park in New South Wales, Australia"
Q581646,Bladensburg National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Scrammy%20Gorge%20Winton.jpg,Australia,https://en.wikipedia.org/wiki/Bladensburg_National_Park,-22.6525,143.057222222,"national park in Queensland, Australia"
Q581883,Mummel Gulf National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/NewCountrySwamp.JPG,Australia,https://en.wikipedia.org/wiki/Mummel_Gulf_National_Park,-31.3125,151.844444444,"National Park in New South Wales, Australia"
Q586786,Cape Range National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/00%201867%20Cape%20Range%20National%20Park%20Westaustralien.jpg,Australia,https://en.wikipedia.org/wiki/Cape_Range_National_Park,-22.1233,113.921,national park in Western Australia
Q600250,Garig Gunak Barlu National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Cape%20Don%20Lighthouse.jpg,Australia,https://en.wikipedia.org/wiki/Garig_Gunak_Barlu_National_Park,-11.36555556,132.23972222,"national park in Northern Territory, Australia"
Q608315,Yarriabini National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Yarriabini%20rainforest.jpg,Australia,https://en.wikipedia.org/wiki/Yarriabini_National_Park,-30.8052,152.930688888,"National Park in New South Wales, Australia"
Q614773,Walyunga National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Walyunga%20National%20Park%20entry%20station%2C%20September%202024%2006.jpg,Australia,https://en.wikipedia.org/wiki/Walyunga_National_Park,-31.7061,116.09,national park in Western Australia
Q625511,Arakwal National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Byron%20Lighthouse%20looking%20south%202004-28-12.JPG,Australia,https://en.wikipedia.org/wiki/Arakwal_National_Park,-28.6603,153.621,"National Park in New South Wales, Australia"
Q643478,Guy Fawkes River National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Guy%20Fawkes%20R.JPG,Australia,https://en.wikipedia.org/wiki/Guy_Fawkes_River_National_Park,-30.031666666,152.3011111,"National Park in New South Wales, Australia"
Q643818,Belair National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Belair%20Old%20Government%20House.jpg,Australia,https://en.wikipedia.org/wiki/Belair_National_Park,-35.013055555,138.655833333,national park in Australia
Q655191,Rocky Cape National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Rocky%20Cape%202009.jpg,Australia,https://en.wikipedia.org/wiki/Rocky_Cape_National_Park,-40.899722,145.535833,national park in Australia
Q667469,Shannon National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Mokare%27s%20Rock%201%20Rock%20Walktrail%20Shannon%20NP%20IX-2015.jpg,Australia,https://en.wikipedia.org/wiki/Shannon_National_Park,-34.6031,116.365,national park in Western Australia
Q679568,Purnululu National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/1%20Purnululu%20Nationalpark%20-%20Australien.jpg,Australia,https://en.wikipedia.org/wiki/Purnululu_National_Park,-17.448789,128.546055,national park in the Kimberley region of Western Australia
Q696959,Snowy River National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Little%20River%20Gorge.jpg,Australia,https://en.wikipedia.org/wiki/Snowy_River_National_Park,-37.275,148.553,national park in Australia
Q11568,Darwin,cities,http://commons.wikimedia.org/wiki/Special:FilePath/.00%202367%20Darwin%20Australien%20-%20State%20Square.jpg,Australia,"https://en.wikipedia.org/wiki/Darwin,_Northern_Territory",-12.438055555,130.841111111,"capital city of the Northern Territory, Australia, and the surrounding area"
